goodreads_book_id,tag_id,count
10009,31140,4
10009,18292,4
10009,252,4
10009,267,4
10009,26768,4
10009,18380,4
10009,5565,4
10009,10934,4
10037,30574,11940
10037,23743,662
10037,23471,419
10037,9886,328
10037,11743,281
10037,8717,259
10037,7457,220
10037,11557,178
10037,12553,117
10037,30208,108
10037,11035,101
10037,22743,88
10037,18367,88
10037,23727,75
10037,5207,56
10037,30205,55
10037,12568,42
10037,26735,38
10037,7404,36
10037,12452,31
10037,22753,29
10037,12567,28
10037,923,27
10037,9221,23
10037,20849,19
10037,11032,19
10037,30521,18
10037,31133,17
10037,18045,16
10037,12315,13
10037,14370,13
10037,26628,12
10037,11590,11
10037,5444,11
10037,7423,11
10037,25114,11
10037,21656,11
10037,18292,10
10037,23465,10
10037,7668,10
10037,430,10
10037,18326,9
10037,21665,9
10037,23764,9
10037,20774,8
10037,14764,8
10037,23040,8
10037,26964,8
10037,30215,8
10037,9892,8
10037,11305,7
10037,22689,7
10037,27535,7
10037,30573,7
10037,20279,7
10037,32586,7
10037,31140,7
10037,21662,7
10037,7422,7
10037,2104,6
10037,1642,6
10037,30672,6
10037,20797,6
10037,16269,6
10037,21660,6
10037,7654,6
10037,23466,6
10037,25171,6
10037,23763,6
10037,31141,6
10037,24960,5
10037,15169,5
10037,11497,5
10037,14064,5
10037,18990,5
10037,10932,5
10037,21773,5
10037,30635,5
10037,2759,5
10037,7658,5
10037,9147,5
10037,23349,5
10037,23749,5
10037,25647,5
10037,22034,4
10037,8055,4
10037,2690,4
10037,31505,4
10037,22330,4
10037,24526,4
10037,11033,4
10037,23469,4
10037,22944,4
10037,11037,4
10037,21024,4
10037,11543,4
10037,14752,4
10037,20318,4
10037,26636,4
10037,23745,4
10155,30574,1983
10155,8717,1690
10155,7457,934
10155,26837,621
10155,11743,556
10155,1691,409
10155,11305,341
10155,26771,329
10155,7404,212
10155,11557,193
10155,22743,136
10155,17213,114
10155,7563,98
10155,5207,93
10155,10197,61
10155,9519,59
10155,22034,54
10155,20939,53
10155,26894,51
10155,9221,50
10155,20811,48
10155,18367,45
10155,26785,44
10155,5751,43
10155,10210,43
10155,3392,42
10155,3135,41
10155,10644,38
10155,3389,37
10155,27398,37
10155,27199,34
10155,3371,31
10155,1542,30
10155,7423,30
10155,10094,30
10155,5776,30
10155,21989,29
10155,30521,29
10155,22753,28
10155,30358,25
10155,10093,25
10155,923,24
10155,14487,23
10155,11590,21
10155,18045,21
10155,7417,21
10155,1711,21
10155,20849,20
10155,14467,19
10155,6828,18
10155,20774,17
10155,11370,16
10155,7478,15
10155,28300,15
10155,18613,15
10155,5090,14
10155,26897,14
10155,17217,14
10155,1540,14
10155,22944,14
10155,26774,14
10155,27833,14
10155,25167,13
10155,32586,13
10155,17391,13
10155,25152,12
10155,22689,12
10155,1642,12
10155,30672,12
10155,30635,12
10155,509,12
10155,2580,11
10155,26816,11
10155,10658,11
10155,26842,10
10155,3358,10
10155,25148,10
10155,31155,10
10155,4949,10
10155,1416,10
10155,24575,10
10155,405,10
10155,24646,10
10155,14552,9
10155,20926,9
10155,27403,9
10155,14821,9
10155,28189,9
10155,33801,9
10155,15169,8
10155,12948,8
10155,3377,8
10155,19524,8
10155,29316,8
10155,7433,8
10155,7422,8
10155,9518,8
10155,5444,7
10155,2223,7
10155,5775,7
10365,7457,2806
10365,11557,2054
10365,11743,1993
10365,33114,1538
10365,8717,1320
10365,6953,970
10365,6857,599
10365,7404,588
10365,6828,562
10365,6888,503
10365,32989,461
10365,2580,427
10365,6895,406
10365,30574,392
10365,14487,382
10365,26735,376
10365,6838,347
10365,17124,329
10365,5207,314
10365,25438,265
10365,19974,254
10365,25114,236
10365,22743,230
10365,6960,226
10365,9684,209
10365,1691,176
10365,6829,170
10365,17129,163
10365,16799,162
10365,26740,157
10365,12315,148
10365,18367,143
10365,6914,137
10365,33165,132
10365,6920,131
10365,6847,123
10365,7852,118
10365,2104,110
10365,19983,108
10365,16805,103
10365,22034,97
10365,25191,97
10365,18851,93
10365,14467,93
10365,24960,85
10365,25034,83
10365,6976,78
10365,22753,77
10365,9221,76
10365,27535,75
10365,6977,71
10365,30521,70
10365,6597,69
10365,11505,68
10365,33124,67
10365,20774,65
10365,26754,63
10365,29401,61
10365,33012,59
10365,18045,58
10365,7423,57
10365,26459,57
10365,17090,55
10365,5090,54
10365,20824,54
10365,20849,53
10365,5161,53
10365,11590,51
10365,11497,51
10365,12948,51
10365,6949,49
10365,20785,49
10365,26752,48
10365,2573,48
10365,25761,48
10365,29452,47
10365,15169,46
10365,1128,46
10365,9886,46
10365,25033,46
10365,30573,43
10365,12600,43
10365,6909,43
10365,25014,42
10365,17086,42
10365,33150,42
10365,10404,42
10365,6841,42
10365,10397,41
10365,33023,41
10365,2277,40
10365,25020,40
10365,11221,40
10365,6973,40
10365,7484,40
10365,2545,40
10365,25765,39
10365,3389,39
10365,29402,39
10365,21989,38
10534,21689,2954
10534,23471,2348
10534,21773,815
10534,22743,717
10534,23931,562
10534,5951,536
10534,20047,517
10534,7404,492
10534,28800,348
10534,5207,323
10534,17213,291
10534,30574,280
10534,17780,232
10534,26256,229
10534,20811,206
10534,27095,150
10534,30521,148
10534,14467,148
10534,18367,147
10534,10197,130
10534,3389,129
10534,7016,128
10534,18045,126
10534,20849,123
10534,25562,123
10534,10210,122
10534,20774,116
10534,26251,115
10534,19343,115
10534,20054,112
10534,19039,105
10534,23909,97
10534,3216,90
10534,26257,83
10534,26246,79
10534,5090,73
10534,32165,72
10534,11743,69
10534,22545,69
10534,13207,69
10534,27111,69
10534,7423,67
10534,23923,63
10534,3358,55
10534,7027,55
10534,7478,54
10534,8717,53
10534,2424,53
10534,23334,52
10534,3218,51
10534,10094,48
10534,11590,47
10534,3379,47
10534,1416,46
10534,28980,46
10534,11978,44
10534,10093,41
10534,31133,41
10534,30635,41
10534,26816,40
10534,20071,40
10534,20731,39
10534,24960,38
10534,30755,38
10534,11928,38
10534,10169,38
10534,10644,37
10534,26247,37
10534,27089,37
10534,31505,37
10534,23349,37
10534,25152,36
10534,22330,36
10534,25151,35
10534,15169,34
10534,1642,34
10534,25000,34
10534,22034,33
10534,10316,33
10534,14064,32
10534,30756,32
10534,28341,32
10534,5444,31
10534,14764,31
10534,17217,31
10534,23504,31
10534,17384,31
10534,28384,30
10534,5963,30
10534,25773,30
10534,7438,30
10534,22689,29
10534,22816,28
10534,8683,28
10534,29716,28
10534,13214,27
10534,30073,27
10534,21685,27
10534,3232,27
10534,20159,27
10739,30574,20233
10739,11743,870
10739,8717,652
10739,7457,246
10739,11557,208
10739,18367,105
10739,22034,93
10739,21152,83
10739,4949,75
10739,22743,64
10739,28204,62
10739,21420,56
10739,2277,50
10739,18326,50
10739,30445,50
10739,7404,44
10739,28218,42
10739,5207,41
10739,923,41
10739,28219,41
10739,2313,40
10739,20292,39
10739,21989,38
10739,20299,38
10739,17213,34
10739,1416,33
10739,23471,32
10739,30521,31
10739,2312,31
10739,18045,30
10739,20294,30
10739,30672,27
10739,18318,26
10739,5413,26
10739,1195,26
10739,32586,25
10739,18639,25
10739,11035,23
10739,30463,20
10739,12948,18
10739,30109,18
10739,8055,17
10739,28215,17
10739,30976,17
10739,22753,16
10739,11834,16
10739,2098,16
10739,1659,15
10739,5051,15
10739,919,15
10739,2326,15
10739,3392,14
10739,10197,14
10739,8067,14
10739,450,14
10739,20291,14
10739,9221,13
10739,31656,13
10739,25506,13
10739,4985,13
10739,9477,13
10739,24960,12
10739,2294,12
10739,14487,12
10739,31505,12
10739,30471,12
10739,21156,12
10739,6432,12
10739,2104,11
10739,3389,11
10739,20288,11
10739,25149,11
10739,8346,11
10739,3371,10
10739,25150,10
10739,20279,10
10739,20282,10
10739,19524,10
10739,30449,10
10739,6435,10
10739,20849,9
10739,25152,9
10739,25151,9
10739,1642,9
10739,10210,9
10739,7423,9
10739,18292,9
10739,13759,9
10739,3677,9
10739,11906,9
10739,28225,9
10739,195,9
10739,3950,9
10739,28183,9
10739,2335,8
10739,9484,8
10739,1196,8
10739,26412,8
10739,30444,8
10739,21153,8
10775,30574,2834
10775,7457,309
10775,11557,159
10775,8717,100
10775,14251,79
10775,11743,76
10775,7404,62
10775,5207,43
10775,2313,38
10775,22034,35
10775,22743,34
10775,10813,32
10775,2277,24
10775,22753,23
10775,12452,17
10775,18326,16
10775,18367,15
10775,2312,15
10775,7478,15
10775,923,14
10775,30521,13
10775,32586,13
10775,7423,13
10775,20774,12
10775,20849,11
10775,18318,11
10775,4949,11
10775,8055,10
10775,30672,10
10775,1659,10
10775,21662,10
10775,12948,9
10775,18292,9
10775,7422,9
10775,11590,8
10775,9221,8
10775,17213,8
10775,18606,8
10775,2104,7
10775,11497,7
10775,10197,7
10775,18640,7
10775,1642,7
10775,14487,7
10775,20282,7
10775,31155,7
10775,12940,7
10775,28751,7
10775,25630,7
10775,7417,7
10775,3389,6
10775,3392,6
10775,10644,6
10775,21989,6
10775,26138,6
10775,31656,6
10775,21656,6
10775,30635,6
10775,25961,6
10775,11574,5
10775,22545,5
10775,14764,5
10775,2294,5
10775,10093,5
10775,25148,5
10775,23256,5
10775,473,5
10775,2338,5
10775,24728,5
10775,18338,5
10775,11765,5
10775,29930,5
10775,28456,5
10775,19332,5
10775,19038,5
10775,15169,4
10775,11505,4
10775,22689,4
10775,5444,4
10775,9886,4
10775,20288,4
10775,2335,4
10775,10210,4
10775,10094,4
10775,25506,4
10775,20318,4
10775,22816,4
10775,18001,4
10775,27387,4
10775,2287,4
10775,27556,3
10775,24997,3
10775,24996,3
10775,25822,3
10775,21660,3
10775,11798,3
10775,11751,3
10775,14252,3
10775,13634,3
10775,30514,3
10799,7457,5149
10799,8717,4196
10799,11743,3380
10799,30574,1748
10799,11557,1474
10799,7404,783
10799,18367,702
10799,32130,697
10799,14487,686
10799,22743,532
10799,5207,497
10799,22034,337
10799,2277,313
10799,2313,311
10799,26138,269
10799,240,232
10799,14251,230
10799,21989,203
10799,22753,201
10799,26735,182
10799,7423,180
10799,923,166
10799,30521,159
10799,18045,152
10799,9221,151
10799,236,147
10799,32914,146
10799,14467,145
10799,2312,140
10799,15924,134
10799,14552,128
10799,7478,120
10799,18326,119
10799,20849,113
10799,4949,112
10799,14370,102
10799,7417,101
10799,20282,94
10799,10813,92
10799,11590,88
10799,1642,85
10799,251,85
10799,32811,85
10799,18318,84
10799,7422,84
10799,20774,82
10799,17213,79
10799,25114,78
10799,3885,77
10799,30635,75
10799,20047,75
10799,18606,75
10799,1659,73
10799,32905,73
10799,2287,73
10799,12948,72
10799,12315,71
10799,10644,70
10799,21656,64
10799,18292,62
10799,1416,62
10799,21662,62
10799,10197,56
10799,10932,56
10799,3392,55
10799,26740,55
10799,20318,55
10799,31656,54
10799,24960,53
10799,414,53
10799,30672,51
10799,32586,51
10799,10210,51
10799,20299,51
10799,3389,50
10799,5090,50
10799,9886,50
10799,22689,49
10799,29716,48
10799,20292,47
10799,15169,46
10799,7668,46
10799,30573,44
10799,32806,44
10799,2104,42
10799,11505,41
10799,2294,41
10799,3371,40
10799,254,40
10799,23349,39
10799,11765,39
10799,20294,39
10799,248,38
10799,11798,38
10799,14764,34
10799,25149,34
10799,31505,34
10799,21660,32
10799,20781,31
10799,3883,31
10975,11743,2554
10975,11557,1710
10975,18367,598
10975,7404,552
10975,5207,342
10975,2277,327
10975,2313,302
10975,22034,298
10975,30574,281
10975,30521,198
10975,240,189
10975,923,168
10975,22753,161
10975,2312,159
10975,26735,156
10975,28204,155
10975,28216,149
10975,7478,145
10975,21989,143
10975,18326,130
10975,26256,129
10975,7423,125
10975,20318,123
10975,4949,122
10975,18045,117
10975,9221,107
10975,11462,102
10975,236,99
10975,11590,96
10975,31656,92
10975,30635,88
10975,20849,87
10975,14487,87
10975,20282,87
10975,1416,86
10975,28218,85
10975,21656,76
10975,18318,74
10975,7417,72
10975,251,67
10975,24960,65
10975,26251,65
10975,30672,65
10975,13446,64
10975,20292,62
10975,26246,60
10975,1659,60
10975,414,60
10975,1642,59
10975,12948,59
10975,21662,59
10975,32586,58
10975,10644,56
10975,25114,56
10975,31505,56
10975,30445,56
10975,26740,55
10975,22456,54
10975,28805,54
10975,14370,53
10975,7422,53
10975,7668,52
10975,2104,51
10975,18292,51
10975,30573,50
10975,12315,50
10975,22449,49
10975,20299,49
10975,32512,49
10975,2271,48
10975,30109,48
10975,2287,48
10975,22689,47
10975,13207,46
10975,20774,45
10975,11505,45
10975,17213,45
10975,26257,44
10975,20294,44
10975,9477,43
10975,2335,42
10975,30976,42
10975,3389,41
10975,3392,41
10975,21660,41
10975,28219,41
10975,30860,38
10975,14764,37
10975,28215,37
10975,11221,36
10975,29716,36
10975,15169,35
10975,22451,35
10975,254,34
10975,20320,34
10975,10197,33
10975,2294,33
10975,28183,32
10975,10210,31
10975,20731,31
10979,7457,1073
10979,11743,1064
10979,30574,880
10979,11557,429
10979,18367,257
10979,7404,185
10979,22743,171
10979,2313,142
10979,5207,140
10979,2277,137
10979,22034,116
10979,8717,101
10979,28204,100
10979,28216,90
10979,2312,76
10979,11462,75
10979,28218,68
10979,18326,67
10979,923,63
10979,7423,62
10979,22753,59
10979,22456,55
10979,18045,54
10979,9221,52
10979,21989,50
10979,26735,49
10979,22449,48
10979,20318,46
10979,30445,45
10979,20292,45
10979,30521,41
10979,32512,41
10979,20299,40
10979,21662,39
10979,20849,38
10979,18318,37
10979,4949,36
10979,3371,35
10979,21656,35
10979,28219,35
10979,31656,34
10979,3389,33
10979,3392,31
10979,14487,31
10979,7417,30
10979,420,29
10979,13446,29
10979,22451,29
10979,20294,29
10979,2271,28
10979,3358,28
10979,18292,27
10979,2294,26
10979,28215,26
10979,30109,26
10979,12948,25
10979,1416,25
10979,7478,24
10979,20282,24
10979,7668,24
10979,7422,24
10979,22465,24
10979,2326,24
10979,24960,23
10979,30635,23
10979,30976,23
10979,2335,22
10979,32586,22
10979,1659,22
10979,1642,21
10979,31505,21
10979,20291,21
10979,28183,21
10979,17213,20
10979,30463,20
10979,26740,19
10979,11590,18
10979,15169,18
10979,24807,18
10979,20196,18
10979,2098,18
10979,30573,17
10979,10197,17
10979,22689,16
10979,20288,16
10979,25114,16
10979,14370,16
10979,11798,16
10979,20774,15
10979,30672,15
10979,21660,15
10979,21665,15
10979,10644,14
10979,5444,14
10979,14764,14
10979,12315,14
10979,2287,14
10979,11497,13
10979,20781,13
10979,24840,13
11012,30574,52519
11012,8717,5774
11012,7457,2657
11012,11743,2164
11012,27669,1859
11012,11557,933
11012,22743,518
11012,18367,486
11012,15798,460
11012,15808,417
11012,7404,416
11012,5207,371
11012,923,174
11012,15817,169
11012,27682,163
11012,22753,153
11012,9221,151
11012,26735,135
11012,20318,125
11012,10644,124
11012,17213,113
11012,18326,101
11012,15816,101
11012,22034,91
11012,18045,90
11012,27661,89
11012,11590,87
11012,20849,83
11012,14487,83
11012,10197,82
11012,7423,80
11012,28751,80
11012,16663,76
11012,16084,73
11012,27684,70
11012,31505,69
11012,30521,68
11012,20282,68
11012,20774,62
11012,18318,62
11012,10658,61
11012,7417,60
11012,10210,59
11012,7668,55
11012,5776,55
11012,405,55
11012,27656,54
11012,24960,53
11012,5751,53
11012,25114,53
11012,7422,51
11012,4949,50
11012,7451,50
11012,15169,49
11012,3389,47
11012,21989,47
11012,7478,47
11012,14467,46
11012,20811,46
11012,18292,44
11012,31535,44
11012,1642,43
11012,1659,43
11012,27683,42
11012,25167,41
11012,10932,41
11012,1416,41
11012,25150,40
11012,12948,40
11012,26740,40
11012,23349,39
11012,24805,36
11012,31514,36
11012,14764,35
11012,25151,34
11012,32586,34
11012,12315,34
11012,22330,33
11012,30573,32
11012,15362,32
11012,9981,32
11012,3392,31
11012,25152,31
11012,2690,31
11012,30635,31
11012,27696,31
11012,2104,30
11012,22689,30
11012,5444,30
11012,11978,30
11012,14370,29
11012,7654,29
11012,20320,29
11012,15811,29
11012,20781,28
11012,21111,28
11012,30672,28
11012,10094,28
11012,30860,27
11012,10093,26
11127,30574,802
11127,6888,603
11127,6828,557
11127,6895,468
11127,26785,342
11127,7116,331
11127,6838,314
11127,18886,259
11127,6960,254
11127,11370,240
11127,25647,218
11127,19974,213
11127,20849,211
11127,11743,200
11127,18367,187
11127,2104,165
11127,22743,162
11127,30521,160
11127,6829,152
11127,33165,135
11127,11505,130
11127,7203,130
11127,6914,128
11127,26897,126
11127,5207,124
11127,24960,121
11127,5751,118
11127,16799,114
11127,27535,114
11127,11497,113
11127,25685,109
11127,6977,105
11127,20824,103
11127,33009,95
11127,26842,92
11127,10731,92
11127,11376,91
11127,6976,88
11127,21989,87
11127,2580,87
11127,6953,81
11127,10644,81
11127,29452,78
11127,7423,78
11127,9221,77
11127,30573,77
11127,26837,77
11127,33012,74
11127,6840,74
11127,8624,74
11127,6847,73
11127,1128,72
11127,8717,71
11127,33124,69
11127,6909,69
11127,16805,69
11127,20781,66
11127,32586,66
11127,6949,65
11127,17987,65
11127,25234,64
11127,923,63
11127,33114,62
11127,11340,62
11127,20785,61
11127,2113,61
11127,25034,59
11127,29316,59
11127,30860,59
11127,6948,58
11127,11166,58
11127,26771,56
11127,28341,56
11127,7265,56
11127,3389,53
11127,11491,51
11127,6836,51
11127,22944,51
11127,11372,51
11127,22330,50
11127,28300,50
11127,25765,49
11127,6973,48
11127,11773,48
11127,22753,47
11127,29011,47
11127,15174,47
11127,11550,46
11127,6905,46
11127,26774,46
11127,11314,45
11127,7478,45
11127,1416,45
11127,31505,45
11127,17090,44
11127,29190,44
11127,17213,42
11127,6843,42
11127,33113,42
11127,22733,41
11138,11557,1849
11138,7077,1843
11138,25647,1718
11138,30574,1429
11138,30241,1125
11138,7203,1042
11138,21773,804
11138,7457,779
11138,25685,611
11138,23471,558
11138,11166,504
11138,2779,485
11138,21689,404
11138,28341,400
11138,22743,379
11138,28384,373
11138,5207,351
11138,6070,339
11138,7145,195
11138,7404,164
11138,7154,158
11138,9221,144
11138,7094,139
11138,18045,113
11138,8624,112
11138,15626,110
11138,7141,109
11138,22753,108
11138,20849,91
11138,8717,87
11138,7156,83
11138,25674,80
11138,3389,78
11138,1642,74
11138,17987,64
11138,22689,62
11138,20774,61
11138,11743,60
11138,2104,58
11138,4949,56
11138,24960,55
11138,15169,55
11138,3371,55
11138,3392,54
11138,30521,54
11138,7186,54
11138,25670,51
11138,28356,51
11138,11590,49
11138,7279,49
11138,11505,48
11138,23504,48
11138,26735,47
11138,17213,46
11138,18367,44
11138,7080,44
11138,5751,42
11138,10891,41
11138,23349,41
11138,15593,41
11138,7100,41
11138,16374,39
11138,6432,39
11138,30573,38
11138,14764,36
11138,27535,35
11138,25011,35
11138,3358,35
11138,1416,35
11138,25704,35
11138,32586,34
11138,31505,33
11138,923,32
11138,13310,31
11138,4434,31
11138,30238,31
11138,10197,30
11138,5444,30
11138,24999,30
11138,30339,30
11138,30590,29
11138,20824,28
11138,25150,28
11138,27095,28
11138,23040,28
11138,7143,28
11138,25506,27
11138,7144,27
11138,7423,26
11138,25651,26
11138,30251,26
11138,25152,25
11138,22352,25
11138,22330,25
11138,21374,25
11138,25652,25
11138,9385,25
11138,7668,24
11138,20133,24
11138,25703,24
11149,11743,2357
11149,7457,1822
11149,7077,1753
11149,25647,1435
11149,30574,1190
11149,7203,735
11149,11305,677
11149,25685,661
11149,30241,647
11149,7116,560
11149,22743,439
11149,23471,427
11149,5207,385
11149,11166,382
11149,28341,381
11149,6070,368
11149,28384,327
11149,7404,320
11149,4949,233
11149,18367,209
11149,3389,146
11149,7145,145
11149,9221,133
11149,3392,121
11149,8624,117
11149,15048,115
11149,21773,114
11149,18045,113
11149,7094,104
11149,1642,103
11149,2779,103
11149,22753,102
11149,26636,97
11149,15626,96
11149,8717,91
11149,30521,90
11149,20849,86
11149,22034,83
11149,10753,82
11149,11590,81
11149,3371,80
11149,1659,77
11149,20774,75
11149,22689,73
11149,2104,70
11149,25674,69
11149,24960,67
11149,7423,65
11149,3358,65
11149,17987,65
11149,26735,63
11149,5751,61
11149,25690,56
11149,17213,53
11149,923,53
11149,23504,52
11149,7141,52
11149,3379,51
11149,15169,50
11149,31505,50
11149,7279,48
11149,12948,47
11149,11505,46
11149,21989,45
11149,3377,45
11149,25670,45
11149,1416,44
11149,30339,44
11149,30573,43
11149,32586,43
11149,7478,41
11149,2113,41
11149,7154,41
11149,7143,41
11149,10197,39
11149,5051,39
11149,23349,39
11149,7144,39
11149,25011,38
11149,10210,38
11149,14764,37
11149,18326,37
11149,6432,37
11149,27535,36
11149,25150,35
11149,22545,35
11149,5776,35
11149,28356,35
11149,7100,35
11149,20824,34
11149,9484,34
11149,15593,34
11149,29011,33
11149,26785,32
11149,25114,32
11149,15067,32
11149,25652,31
11149,28380,31
11149,23465,30
11149,9477,30
11334,30574,9934
11334,11743,1558
11334,8717,1081
11334,11557,737
11334,7457,658
11334,1753,263
11334,18367,207
11334,22743,191
11334,14487,189
11334,5207,165
11334,22034,165
11334,26735,142
11334,240,131
11334,18326,104
11334,2277,101
11334,7404,94
11334,8055,84
11334,4949,80
11334,236,77
11334,2313,73
11334,1659,72
11334,22449,71
11334,22456,70
11334,18045,69
11334,30521,64
11334,22753,63
11334,25114,60
11334,3885,59
11334,923,58
11334,21989,57
11334,1642,57
11334,14370,57
11334,1762,56
11334,30952,56
11334,2312,55
11334,12315,55
11334,1761,55
11334,24807,54
11334,9221,53
11334,251,53
11334,8067,50
11334,18318,48
11334,20849,47
11334,12948,45
11334,11644,41
11334,22451,40
11334,14467,38
11334,22465,34
11334,2104,33
11334,31656,33
11334,11505,32
11334,30672,31
11334,32586,31
11334,32724,31
11334,461,30
11334,11590,29
11334,22689,29
11334,7852,29
11334,11643,29
11334,21662,29
11334,23802,29
11334,24960,28
11334,7423,28
11334,248,28
11334,26740,28
11334,21656,28
11334,20774,27
11334,18292,26
11334,261,25
11334,10644,24
11334,11221,24
11334,254,24
11334,5413,23
11334,18896,23
11334,14764,22
11334,18919,22
11334,25761,22
11334,3883,22
11334,20472,22
11334,30573,21
11334,21665,21
11334,30635,21
11334,11665,21
11334,3579,21
11334,2271,20
11334,1195,20
11334,25151,19
11334,21660,19
11334,4685,19
11334,7668,19
11334,30860,19
11334,1758,19
11334,15169,18
11334,9886,18
11334,20288,18
11334,20282,18
11334,11834,18
11334,5051,18
11334,23349,18
11334,32688,18
11337,30574,50587
11337,11743,2277
11337,8717,1683
11337,7457,1142
11337,11557,973
11337,14487,388
11337,1753,387
11337,5207,331
11337,18367,271
11337,22743,245
11337,22034,205
11337,26735,163
11337,18326,160
11337,240,160
11337,7404,156
11337,24807,149
11337,1659,144
11337,2277,143
11337,4949,143
11337,1642,116
11337,2313,104
11337,236,104
11337,11665,97
11337,8055,95
11337,25114,94
11337,3885,90
11337,18045,88
11337,14467,87
11337,1761,87
11337,21989,84
11337,22753,83
11337,923,81
11337,30952,81
11337,22456,80
11337,1762,79
11337,251,78
11337,8067,77
11337,2312,70
11337,12948,69
11337,12315,69
11337,20849,65
11337,32686,65
11337,30521,64
11337,11644,63
11337,9221,62
11337,18318,62
11337,22449,62
11337,25151,60
11337,7852,60
11337,11590,59
11337,14370,57
11337,26740,53
11337,21662,49
11337,32724,48
11337,3389,46
11337,20282,46
11337,3392,45
11337,9886,41
11337,22465,41
11337,20774,40
11337,7668,39
11337,25152,38
11337,22689,38
11337,25438,38
11337,254,38
11337,24840,38
11337,11643,37
11337,22451,37
11337,32688,36
11337,31656,35
11337,21656,35
11337,8656,35
11337,24960,34
11337,248,34
11337,23802,34
11337,7423,32
11337,3579,31
11337,33114,30
11337,10644,30
11337,17213,30
11337,461,30
11337,3371,29
11337,14764,29
11337,32586,29
11337,11673,29
11337,21660,28
11337,1758,28
11337,30672,27
11337,18292,27
11337,20472,27
11337,11505,26
11337,18919,26
11337,4685,26
11337,1499,26
11337,3883,26
11337,30573,25
11337,2271,25
11337,7478,25
11337,261,25
11337,31535,25
11376,30574,1788
11376,7457,571
11376,11743,494
11376,8717,117
11376,7404,103
11376,240,79
11376,11557,74
11376,18367,69
11376,22743,62
11376,236,61
11376,5207,58
11376,2277,55
11376,14487,49
11376,2313,45
11376,261,45
11376,22034,42
11376,20292,41
11376,2312,40
11376,17213,39
11376,251,39
11376,4949,36
11376,20299,35
11376,7423,32
11376,923,29
11376,21815,27
11376,20294,25
11376,21989,24
11376,18326,24
11376,18045,23
11376,30521,22
11376,5413,22
11376,1195,22
11376,3389,21
11376,21662,21
11376,20291,20
11376,7478,19
11376,272,19
11376,26636,19
11376,20138,19
11376,10197,18
11376,10210,18
11376,30635,18
11376,27809,18
11376,3392,17
11376,248,17
11376,254,17
11376,31656,16
11376,414,16
11376,9221,15
11376,20774,15
11376,12948,15
11376,21656,15
11376,7417,15
11376,3371,14
11376,1659,13
11376,919,13
11376,22753,12
11376,30672,12
11376,2335,12
11376,32586,12
11376,20282,12
11376,21660,12
11376,7422,12
11376,30976,12
11376,21665,11
11376,31528,11
11376,20849,10
11376,10093,10
11376,3379,10
11376,5051,10
11376,2287,10
11376,1416,9
11376,20006,9
11376,22689,8
11376,18318,8
11376,2271,8
11376,400,8
11376,11765,8
11376,28014,8
11376,195,8
11376,18370,8
11376,1194,8
11376,4996,8
11376,19524,7
11376,18292,7
11376,11665,7
11376,22733,7
11376,1196,7
11376,933,7
11376,25202,7
11376,24843,7
11376,25150,6
11376,1642,6
11376,14467,6
11376,4985,6
11376,30768,6
11376,13759,6
11376,12522,6
11376,20293,6
11376,5412,6
11507,30574,13305
11507,11743,911
11507,11557,540
11507,8717,364
11507,7457,247
11507,14487,145
11507,16383,129
11507,4949,104
11507,25647,103
11507,18367,81
11507,16680,75
11507,33114,74
11507,2938,70
11507,22034,64
11507,7852,55
11507,22743,52
11507,5207,51
11507,7404,45
11507,18326,40
11507,1659,36
11507,2277,35
11507,1642,34
11507,21989,33
11507,16679,33
11507,26735,32
11507,8067,31
11507,12948,29
11507,2313,27
11507,22753,24
11507,14467,24
11507,923,23
11507,18045,22
11507,25685,22
11507,9221,21
11507,4985,21
11507,21437,20
11507,11590,19
11507,25114,19
11507,5051,19
11507,11221,18
11507,6544,18
11507,16386,17
11507,25438,16
11507,4959,16
11507,16390,16
11507,2104,15
11507,18318,15
11507,2312,15
11507,30672,15
11507,14370,15
11507,16391,15
11507,24960,14
11507,22689,14
11507,30521,14
11507,8055,14
11507,12315,14
11507,11505,13
11507,20849,13
11507,20288,13
11507,26740,13
11507,8656,13
11507,25011,11
11507,32586,11
11507,14552,11
11507,32989,10
11507,31656,10
11507,28384,10
11507,24091,10
11507,11497,9
11507,7423,9
11507,25765,8
11507,20824,8
11507,33124,8
11507,9886,8
11507,11798,8
11507,25761,8
11507,16396,8
11507,10644,7
11507,25151,7
11507,14764,7
11507,23471,7
11507,25506,7
11507,5481,7
11507,28964,7
11507,7668,7
11507,11166,7
11507,11776,7
11507,16397,7
11507,27535,6
11507,10197,6
11507,1120,6
11507,5444,6
11507,2294,6
11507,461,6
11507,21438,6
11507,30590,6
11507,22111,6
11507,4967,6
11507,11818,6
11507,3155,6
11666,30574,7926
11666,11743,329
11666,24609,141
11666,24624,83
11666,8717,70
11666,11557,63
11666,24632,51
11666,7457,43
11666,22743,42
11666,24639,38
11666,24615,38
11666,24642,37
11666,18367,36
11666,2277,35
11666,31599,34
11666,18318,30
11666,5207,29
11666,22034,25
11666,18326,24
11666,2580,23
11666,17213,22
11666,14008,22
11666,8067,22
11666,24517,22
11666,24626,22
11666,21989,21
11666,16799,21
11666,28601,21
11666,31526,21
11666,16485,21
11666,12940,20
11666,15060,20
11666,19954,20
11666,19765,20
11666,24802,20
11666,2539,20
11666,21681,20
11666,24447,19
11666,6533,19
11666,22047,19
11666,7391,19
11666,27199,18
